"73","0799","東海北陸その他","2200","静岡県","6","","","0","7300","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"74","0799","東海北陸その他","2300","愛知県","6","","","0","7400","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"75","0799","東海北陸その他","2300","愛知県","6","","","0","7500","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"76","0799","東海北陸その他","2300","愛知県","6","","","0","7600","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"77","0799","東海北陸その他","2300","愛知県","6","","","0","7700","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"78","0799","東海北陸その他","2300","愛知県","6","","","0","7800","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"79","0799","東海北陸その他","2400","三重県","6","","","0","7900","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"80","0799","東海北陸その他","2400","三重県","6","","","0","8000","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"81","0811","梅田_最重要ﾌﾞﾛｯｸ","2700","大阪府","7","","","1","8100","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"82","0822","心斎橋・難波_重要ﾌﾞﾛｯｸ","2700","大阪府","7","","","2","8200","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"83","0899","近畿Ⅰその他","2700","大阪府","7","","","3","8300","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"84","0899","近畿Ⅰその他","2700","大阪府","7","","","0","8400","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"85","0899","近畿Ⅰその他","2700","大阪府","7","","","0","8500","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"86","0899","近畿Ⅰその他","2700","大阪府","7","","","0","8600","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"87","0899","近畿Ⅰその他","2700","大阪府","7","","","0","8700","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"88","0899","近畿Ⅰその他","2700","大阪府","7","","","0","8800","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"89","0912","河原町_重要ﾌﾞﾛｯｸ","2600","京都府","8","","","2","8900","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"90","0922","京都駅_重要ﾌﾞﾛｯｸ","2600","京都府","8","","","2","9000","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
"91","0931","三宮・元町_最重要ﾌﾞﾛｯｸ","2800","兵庫県","8","","","1","9100","2010-06-18 18:38:15","system  ","2010-06-18 18:38:15","system  ","a"
