"82","033595","11403","00000000","20120312","050069","0","1","01096818","2007-07-27 13:59:05","2010-05-14 19:38:25","system  ","2012-03-12 13:59:54","system  ","c"
"83","033601","11400","00000000","99999999","050069","0","1","01096818","2007-07-27 13:59:05","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"84","033620","11400","00000000","99999999","050074","0","1","01096818","2007-08-17 16:14:49","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"85","033636","11400","00000000","99999999","050075","0","1","01096818","2007-08-27 13:59:33","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"86","033637","11400","00000000","99999999","050075","0","1","01096818","2007-08-27 13:59:33","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"87","033646","11400","00000000","99999999","050076","0","1","01096818","2007-09-03 16:37:20","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"88","033729","11400","00000000","99999999","050078","0","1","01096818","2007-10-02 16:40:46","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"89","033787","11400","00000000","99999999","050087","0","1","01096818","2007-10-17 10:12:43","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"90","033816","11400","00000000","99999999","050090","0","1","01096818","2007-11-05 13:12:31","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"91","033819","11400","00000000","99999999","050091","0","1","01096818","2007-11-08 13:32:36","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"92","033822","11400","00000000","99999999","050091","0","1","01096818","2007-11-08 13:32:36","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"93","033823","11400","00000000","99999999","050092","0","1","01096818","2007-11-13 11:16:32","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"94","033830","11400","00000000","99999999","050093","0","1","01096818","2007-11-12 11:45:03","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"95","033831","11400","00000000","99999999","050093","0","1","01096818","2007-11-12 11:45:03","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"96","033857","11400","00000000","99999999","050094","0","1","01096818","2007-11-22 10:21:34","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"97","033858","11400","00000000","99999999","050094","0","1","01096818","2007-11-22 10:21:34","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"98","034005","11400","00000000","99999999","050099","0","1","01096818","2008-02-25 18:02:17","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"99","034021","11400","00000000","99999999","050097","0","1","01096818","2008-02-25 17:57:55","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"100","034036","11400","00000000","99999999","050104","0","1","01096818","2008-02-25 18:07:07","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"101","034075","11400","00000000","99999999","050105","0","1","01096818","2008-03-05 14:32:08","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"102","034076","11400","00000000","99999999","050105","0","1","01096818","2008-03-05 14:32:08","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"103","034078","11400","00000000","99999999","050106","0","1","01096818","2008-03-05 14:35:39","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"104","034080","11400","00000000","99999999","050107","0","1","01096818","2008-03-05 14:34:28","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"105","034081","11400","00000000","99999999","050106","0","1","01096818","2008-03-05 14:35:39","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"106","034085","11403","00000000","20170731","050110","0","1","01096818","2008-03-11 11:01:50","2010-05-14 19:38:25","system  ","2017-07-31 15:39:22","system  ","c"
"107","034086","11403","00000000","20170731","050110","0","1","01096818","2008-03-11 11:01:50","2010-05-14 19:38:25","system  ","2017-07-31 15:39:22","system  ","c"
"108","034087","11403","00000000","20100816","050111","0","1","01096818","2008-03-11 11:03:47","2010-05-14 19:38:25","system  ","2010-08-16 16:17:03","system  ","c"
"109","034125","11400","00000000","99999999","050112","0","1","01096818","2008-04-07 16:11:10","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"110","034135","11400","00000000","99999999","050113","0","1","01096818","2008-04-14 17:09:57","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"111","034136","11400","00000000","99999999","050113","0","1","01096818","2008-04-14 17:09:57","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"112","034171","11400","00000000","99999999","050114","0","1","01096818","2008-05-07 18:56:17","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"113","034172","11400","00000000","99999999","050114","0","1","01096818","2008-05-07 18:56:17","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"114","034214","11403","00000000","20090930","050115","0","1","01096818","2008-06-04 14:01:43","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"115","034300","11400","00000000","99999999","050118","0","1","01096818","2008-07-03 18:18:37","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"116","034344","11403","00000000","20140731","050119","0","1","01096818","2008-08-28 13:41:21","2010-05-14 19:38:25","system  ","2014-08-01 13:59:41","system  ","c"
"117","034359","11400","00000000","99999999","050121","0","1","01096818","2008-09-01 15:23:24","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"118","034386","11403","00000000","20090331","050125","0","0","01096818","2008-09-11 13:43:04","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"119","034387","11403","00000000","20090331","050125","0","0","01096818","2008-09-11 13:43:04","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"120","034388","11403","00000000","20090331","050126","0","0","01096818","2008-09-11 13:43:23","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"121","034390","11400","00000000","99999999","050127","0","1","01096818","2008-09-11 13:43:49","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"122","034426","11403","00000000","20150318","050128","0","1","01096818","2008-10-01 13:32:44","2010-05-14 19:38:25","system  ","2015-03-18 13:49:26","system  ","c"
"123","034429","11400","00000000","99999999","050129","0","1","01096818","2008-10-01 13:33:13","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"124","034464","11400","00000000","99999999","050133","0","1","01096818","2008-10-21 15:22:15","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"125","034466","11400","00000000","99999999","050131","0","1","01096818","2008-10-21 15:27:13","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"126","034467","11400","00000000","99999999","050134","0","1","01096818","2008-10-21 15:32:30","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"127","034468","11400","00000000","99999999","050133","0","1","01096818","2008-10-21 15:22:15","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"128","034474","11403","00000000","20140731","050135","0","1","01096818","2008-10-29 15:22:02","2010-05-14 19:38:25","system  ","2014-08-01 13:59:41","system  ","c"
"129","034492","11403","00000000","20150212","050137","0","1","01096818","2008-11-05 16:02:04","2010-05-14 19:38:25","system  ","2015-02-12 10:45:47","system  ","c"
"130","034511","11400","00000000","99999999","050140","0","1","01096818","2008-11-11 18:57:52","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"131","034536","11400","00000000","99999999","050139","0","1","01096818","2008-11-11 18:56:41","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"132","034537","11400","00000000","99999999","050139","0","1","01096818","2008-11-11 18:56:41","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"133","034659","11400","00000000","99999999","050143","0","1","01096818","2009-02-18 15:17:54","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"134","034670","11403","00000000","20140731","050144","0","1","01096818","2009-03-10 10:50:49","2010-05-14 19:38:25","system  ","2014-08-01 13:59:41","system  ","c"
"135","034671","11403","00000000","20140731","050145","0","1","01096818","2009-03-03 14:46:28","2010-05-14 19:38:25","system  ","2014-08-01 13:59:41","system  ","c"
"136","034674","11400","00000000","99999999","050143","0","1","01096818","2009-02-19 20:09:41","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"137","034695","11400","00000000","99999999","050146","0","1","01096818","2009-03-03 14:47:27","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"138","034756","11400","00000000","99999999","050151","0","1","01096818","2009-03-26 10:45:20","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"139","034763","11400","00000000","99999999","050152","0","1","01096818","2009-03-31 12:50:57","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"140","034764","11400","00000000","99999999","050153","0","1","01096818","2009-03-31 12:51:34","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"141","034770","11400","00000000","99999999","050154","0","1","01096818","2009-04-07 14:25:31","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"142","034810","11403","00000000","20140731","050158","0","1","01096818","2009-05-12 13:43:57","2010-05-14 19:38:25","system  ","2014-08-01 13:59:41","system  ","c"
"143","034849","11400","00000000","99999999","050160","0","1","01096818","2009-06-10 13:58:51","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"144","034989","11400","00000000","99999999","050162","0","1","01096818","2009-08-28 10:52:28","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"145","035017","11400","00000000","99999999","050164","0","1","01096818","2009-09-14 11:55:20","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"146","035018","11400","00000000","99999999","050163","0","1","01096818","2009-09-14 11:54:45","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"147","035152","11400","00000000","99999999","050165","0","1","01096818","2009-11-11 15:06:12","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
"148","035158","11400","00000000","99999999","050166","0","1","01096818","2009-11-19 14:39:36","2010-05-14 19:38:25","system  ","2010-05-14 19:38:25","system  ","a"
