"1214","1093  ","ｵｿﾞﾝｺﾐｭﾆﾃｨ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11234","unicage","20180227","1","20180227","unicage","20180227"
"1215","1094  ","ｵｯｼｭﾏﾝｽﾞｼﾞｬﾊﾟﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11235","unicage","20180227","1","20180227","unicage","20180227"
"1216","1095  ","ｵﾘｰﾌﾞ・ﾃﾞ・ｵﾘｰﾌﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11236","unicage","20180227","1","20180227","unicage","20180227"
"1217","1096  ","ｵﾘｿﾞﾝﾃｨ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11237","unicage","20180227","1","20180227","unicage","20180227"
"1218","1097  ","ｵﾝﾜｰﾄﾞｶｼﾔﾏ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11238","unicage","20180227","1","20180227","unicage","20180227"
"1219","1098  ","ｵﾝﾜｰﾄﾞ樫山","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11239","unicage","20180227","1","20180227","unicage","20180227"
"1220","1099  ","ｶｰﾑ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11240","unicage","20180227","1","20180227","unicage","20180227"
"1221","1100  ","ｶｲﾀｯｸ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11241","unicage","20180227","1","20180227","unicage","20180227"
"1222","1101  ","かねまつ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11242","unicage","20180227","1","20180227","unicage","20180227"
"1223","1102  ","かびりや","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11243","unicage","20180227","1","20180227","unicage","20180227"
"1224","1103  ","ｶﾘﾌﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11244","unicage","20180227","1","20180227","unicage","20180227"
"1225","1104  ","ｶﾘﾓｸ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11245","unicage","20180227","1","20180227","unicage","20180227"
"1226","1105  ","ｷﾞｬｯﾌﾟｼﾞｬﾊﾟﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11246","unicage","20180227","1","20180227","unicage","20180227"
"1227","1106  ","ｷｬﾋﾞﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11247","unicage","20180227","1","20180227","unicage","20180227"
"1228","1107  ","ｷﾞｬﾗﾘｰ･ﾄﾞ･ﾎﾟｯﾌﾟ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11248","unicage","20180227","1","20180227","unicage","20180227"
"1229","1108  ","ｷﾞｬﾗﾘｰｸﾘｴｲｼｮﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11249","unicage","20180227","1","20180227","unicage","20180227"
"1230","1109  ","キャロウェイゴルフ株式会社","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11250","unicage","20180227","1","20180227","unicage","20180227"
"1231","1110  ","ｷｬﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11251","unicage","20180227","1","20180227","unicage","20180227"
"1232","1111  ","ｷｬﾝﾃﾞﾗｲﾝﾀｰﾅｼｮﾅﾙ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11252","unicage","20180227","1","20180227","unicage","20180227"
"1233","1112  ","ｷｮｳｴｲｱﾄﾞﾊﾞﾝｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11253","unicage","20180227","1","20180227","unicage","20180227"
"1234","1113  ","ｷﾞﾙﾄﾞ","2010/08/03 20:18:29","system  ","2011/03/28 17:43:22","system  ","d","11254","unicage","20180227","1","20180227","unicage","20180227"
"1235","1114  ","ｷﾙﾄﾞｺｰﾎﾟﾚｰｼｮﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11255","unicage","20180227","1","20180227","unicage","20180227"
"1236","1115  ","ｷﾞﾙﾄﾞｺｰﾎﾟﾚｰｼｮﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11256","unicage","20180227","1","20180227","unicage","20180227"
"1237","1116  ","ｷﾛｽﾄｱ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11257","unicage","20180227","1","20180227","unicage","20180227"
"1238","1117  ","ｷﾞﾝｻﾞｲｾﾖｼ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11258","unicage","20180227","1","20180227","unicage","20180227"
