"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","81373","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾊﾟｻｰｼﾞｭﾐﾆｮﾝ","201712","438","34.27","0","104"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","81373","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾊﾟｻｰｼﾞｭﾐﾆｮﾝ","201801","601","36.62","0","105"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","81373","札幌ｽﾃﾗﾌﾟﾚｲｽ ﾊﾟｻｰｼﾞｭﾐﾆｮﾝ","","1824","35.84","0","106"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","","","201710","1378","47.62","424","107"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","","","201711","1363","51.41","372","108"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","","","201712","2010","52.07","443","109"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","","","201801","2434","51.91","372","110"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","","","201802","601","56.06","263","111"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","","","201803","126","56.00","58","112"
"000001","北海道","01010","札幌","1000162","札幌ｽﾃﾗﾌﾟﾚｲｽ","","","","7912","51.41","1932","113"
"000001","北海道","01010","札幌","1125001","札幌東急","73125","札幌東急 ｴｽﾌﾟﾘﾄﾞｰﾙ","201710","81","60.45","25","114"
"000001","北海道","01010","札幌","1125001","札幌東急","73125","札幌東急 ｴｽﾌﾟﾘﾄﾞｰﾙ","201711","38","42.70","8","115"
"000001","北海道","01010","札幌","1125001","札幌東急","73125","札幌東急 ｴｽﾌﾟﾘﾄﾞｰﾙ","201712","68","69.39","23","116"
"000001","北海道","01010","札幌","1125001","札幌東急","73125","札幌東急 ｴｽﾌﾟﾘﾄﾞｰﾙ","201801","117","51.54","29","117"
"000001","北海道","01010","札幌","1125001","札幌東急","73125","札幌東急 ｴｽﾌﾟﾘﾄﾞｰﾙ","201802","63","56.76","22","118"
"000001","北海道","01010","札幌","1125001","札幌東急","73125","札幌東急 ｴｽﾌﾟﾘﾄﾞｰﾙ","201803","22","73.33","3","119"
"000001","北海道","01010","札幌","1125001","札幌東急","73125","札幌東急 ｴｽﾌﾟﾘﾄﾞｰﾙ","","389","56.46","110","120"
"000001","北海道","01010","札幌","1125001","札幌東急","75376","札幌東急 ﾘｻﾞ","201710","102","55.14","28","121"
"000001","北海道","01010","札幌","1125001","札幌東急","75376","札幌東急 ﾘｻﾞ","201711","77","56.62","20","122"
"000001","北海道","01010","札幌","1125001","札幌東急","75376","札幌東急 ﾘｻﾞ","201712","79","56.83","18","123"
"000001","北海道","01010","札幌","1125001","札幌東急","75376","札幌東急 ﾘｻﾞ","201801","139","45.42","25","124"
"000001","北海道","01010","札幌","1125001","札幌東急","75376","札幌東急 ﾘｻﾞ","201802","99","44.20","27","125"
"000001","北海道","01010","札幌","1125001","札幌東急","75376","札幌東急 ﾘｻﾞ","201803","12","66.67","0","126"
"000001","北海道","01010","札幌","1125001","札幌東急","75376","札幌東急 ﾘｻﾞ","","508","50.40","118","127"
"000001","北海道","01010","札幌","1125001","札幌東急","76227","札幌東急 ｽｰﾅｳｰﾅ","201710","89","58.94","17","128"
